name,address,latitude,longitude
SECTEK MAREK PODGÓRSKI,Słotna 17A,52.18665595,21.180158691510442
"PRZYCHODNIA WETERYNARYJNA "" MARYSIN"" TOMASZ SABA WSPÓLNIK SPÓŁKI CYWILNEJ",Korkowa 103,52.238063,21.145503155948187
DARIUSZ WOCHELSKI,FORTUNY 23,52.21638165,20.905341961242137
MADWORKS MARCIN GLOEH,LOKALNA 10,52.167706,21.20928308581461
"KRZYSZTOF CZAJKOWSKI ""CZAJNA""",Podróżnicza 16A,52.3290715,20.978406873129224
MAŁGORZATA SKŁODOWSKA,Samarytanka 51,52.279097050000004,21.065494002729192
WANDA CHOMCZYK KIOSK,Reymonta 17a,52.275968,20.937706075126172
Anna Budzik Ubezpieczenia,TYMOTKI 5,52.355872000000005,21.05561620851436
JMA JOANNA KOWALCZYK,Jana Żiżki 12,52.337512149999995,20.961974411481712
PAULINA ZIÓŁKOWSKA-ŁUKASIK TĘCZOWA KRAINA MALUCHA; TĘCZA,Strzelecka 27/29/110,52.26268775,21.04305699231559
Know how Łukasz Popko,Światowida 51c/40,52.3216395,20.94154370578439
ARS LABOR KAROL PIETRZAK,Ostrobramska 73c/104,52.231644349999996,21.115293624071285
OŚRODEK KSZTAŁCENIA ALMAT DARIUSZ GAŁKOWSKI,Fabiańska 13B,52.2515343,20.874570437393736
Global Explorers Aleksandra Gren,Lokalna 21,52.168085000000005,21.209116991423908
VITROPLAST DYSTRYBUCJA FILIP BLOCH,RUCZAJ 89,52.15029915,21.112655600716558
WALDEMAR GÓRAL BUDMA,PLAC CZERWCA 1976 ROKU 2,52.2021938,20.893019551562066
Danuta Gudzowaty DG INVEST,al. Wyścigowa 10/12,52.1667422,21.01238399591559
Kancelaria Radcy Prawnego Anna Smolińska,BARDINIEGO 17,52.17903535,21.229237091174703
GRAŻYNA PNIEWSKA PRAKTYKA LEKARSKA SPECJALISTYCZNA,Mazurska 11,52.340206699999996,21.00114366070013
JERZY LESISZ J.M.L.,NEWTONA 7,52.25625625,20.892751241930235
PRYWATNA PRAKTYKA LEKARSKA RENATA GĄSIOR-KOZIEŁ PEDIATRA,Syta 104K,52.1681999,21.11087110419643
Marta Szatkowska - wspólnik spółki cywilnej VOSSEN POLSKA,Antenowa 35,52.217496249999996,21.149507471809013
TOPOLOGIC CONSULTING PRZEMYSŁAW TUROS,Ołówkowa 43a,52.343451200000004,20.98416796604476
Jan Wojtalik,ul. Czerska 18/430,52.2063606,21.0451621
KAMIL JÓŹWIAK AUTO - KOP,Mehoffera Józefa 117,52.3480902,20.97615569470046
Inżynieria Krzysztof Bąk,BARTYCKA 116,52.21304295,21.049657240527857
Marketing Systems Arkadiusz Bicki,Poprawna 10D,52.20994885,21.119010885576927
MARTiKON MARTYNA BOGUŚ-SOBOCIŃSKA,STRZYGŁOWSKA 15,52.17185215,21.15296970608108
BOOST TEAM MICHAŁ CIECIERSKI,Modlińska 243,52.33096895,20.964892093402774
KANCELARIA RESTYTUCJA - DEVELOPMENT EMIL PARADYSZ,Trakt Lubelski 16,52.173657899999995,21.154438510032627
"MAREK GAWĘCKI ""FURNI FLO""",MARYSIŃSKA 36A,52.224309950000006,21.154572214859066
Farcaster Karol Tołkacz,Korkowa 163a/132,52.2419302,21.15954744971271
INEO TRAINING SŁAWOMIR BŁASZCZAK,Wełniana 27J,52.13061985,21.0520833588198
Ryszard Jeziorek,Gliwicka 18a,52.284182599999994,21.066529768054206
SŁAWOMIR SZYMBORSKI USŁUGI ŚLUSARSKO BUDOWLANE,Klimontowska 71,52.21795705,21.14847647139313
Włodzimierz Muchowski,GAWOTA 10A,52.13830445,21.010181975924603
Damian Włodarczyk,Modlińska 56B/133,52.30604705,20.989700773310275
AWODENT Wojciech Radwański,Gołębiowskiego 2,52.26234475,20.98117908533682
Pracownia Krzysztof Bocian,Podmiejska 24,52.2652601,20.912673807122303
Zofia Głowińska,BIEDRONKI 11,52.168775,21.088574200307807
Palisander Michał Szaryński,Ojca Aniceta 31F,52.305496149999996,21.035991179482522
Tomasz Rębkowski,Jerzego Ficowskiego 5,52.25597715,20.96179994822699
Kancelaria Adwokata i Doradcy Restrukturyzacyjnego JACEK CHOROMAŃSKI,Borkowska 15A,52.21678425,21.21998629317857
A VISTA JERZY SIESICKI,Chełmżyńska 10A,52.24269715,21.135552138685032
JADWIGA HUDYCZ BIURO RACHUNKOWE ILOCZYN,OSIEDLE PRZYJAŹŃ 145,52.234581500000004,20.915499882028975
MACIEJ MIRONIUK CONSULTING SERVICES,Poprawna 110S,52.219539850000004,21.1150158385307
IP Innovations Przemysław Furdal,Jasnodworska 3B/250,52.2606453,20.960091673345296
JESSICA REDAS PMU ARTIST,LILIOWA 35T,52.1629683,21.184997149722157
KW INVEST KATARZYNA WIATROWSKA,al. Wilanowska 97/D,52.1732084,21.049675342108436
ADAM CUDNY AM Cudny & Company,Mączeńskiego 1,52.15006995,21.01658554472469
"MOJE442.pl MARCIN KURKOWSKI, PAWEŁ KASZUBA S.C.",Gardenii 33,52.2165485,21.152076841781046
LYNX MANAGEMENT CONSULTING WOJCIECH STOLARSKI,JAGIELSKA 57M,52.11428145,21.021219706131703
Flora Tomasz Kapuściński,Żołny 27,52.13738075,21.02702086703242
KANCELARIA ADWOKACKA IZABELA FORTUŃSKA-WOSIK,Kuropatwy 34A,52.10627435,21.023191245969777
TENNIS WAY KRZYSZTOF ZARZYCKI,Modlińska 281,52.33691625,20.95788378337611
WITOLD HAŁASIŃSKI Serwis Maszyn Pralniczych,Wiertnicza 53a,52.17043295,21.082089461153792
Wulkanizacja Sprzedaż Opon Waldemar Królak,Łukiska 17,52.2358377,21.096105774466974
Edyta Zalewska Kessi spa dla kota i psa,Górnośląska 5,52.2254638,21.039640290265776
WBW PROJEKT - WOJCIECH JASIŃSKI,ul. Igańska 20/123,52.2394006,21.0920683
INDYWIDUALNA SPECJALISTYCZNA PRAKTYKA LEKARSKA KRZYSZTOF NICAŁ,Książkowa 49F,52.328592150000006,20.949870561110316
PRYWATNA PRAKTYKA CHIRURGICZNA I ENDOSKOPOWA JAROSŁAW KOBIELARZ SPECJALISTA CHIRURG,pl. Joachima Lelewela 22,52.272970799999996,20.97926760679418
WIESŁAWA SAWICKA,Nad Wąwozem 18,52.13327155,21.07891872550328
BARBARA SUSZCZYŃSKA,Żiżki Jana 9a,52.337585149999995,20.960348271396953
Tomasz Floriańczyk - Prywatna Praktyka Lekarska,Wodniaków 33A,52.204041849999996,21.125376233991076
Maple Tree Montessori Katarzyna Hudź-Skoczek,PIECHOTY ŁANOWEJ 46A,52.17486475,21.084569501472153
Katarzyna GUTOWSKA F.R.B. KATARZYNA GUTOWSKA,Urocza 74A,52.2404705,21.193078839400716
SERVICE FK BOŻENA KOWERSKA,Osada Ojców 5,52.239092400000004,21.124596699999998
G30 Jan Grudziński,Forteczna 1a,52.26862225,20.99532570541983
Robert Aleksandrowicz,POETÓW 6F,52.338341150000005,20.947291632515903
Proinwestor Artur Żabiński,RZEŹBIARSKA 19/A,52.2115376,21.16435193124645
ARKADIUSZ GRZYBEK,Berneńska 3a,52.2233866,21.06484990282706
INDYWIDUALNA SPECJALISTYCZNA PRAKTYKA LEKARSKA ANNA KLIMEK,Potockich 73,52.23331385,21.150841014038313
ŻAKLINA MURACH ARTYSTYCZNA PRACOWNIA PLASTYCZNA,Mandarynki 12,52.14545415,21.061383354691994
INDYWIDUALNA SPECJALISTYCZNA PRAKTYKA LEKARSKA   ZBIGNIEW KROGULEC,Kadrowa 90,52.2713093,21.159696680137426
Kancelaria Adwokacka Adwokat Magdalena Szajduk,ul. Solec 38/203,52.2352472,21.0322959
TOMASZ MAZUREK KARTON - DRUK,COKOŁOWA 37,52.224871750000005,20.905928506805864
"Mieczysław Pyrgiel ""PYSLA""",Międzynarodowa 58/60/103,52.2372181,21.064848353988744
theMilo Miłosz Piróg,Przydrożna 37A,52.3222512,21.02884339489448
PXF Lighting Jacek Bieniak,Jutrzenki 73,52.185681200000005,20.92378385352987
"""BBK PROJEKT S.C."" Krzysztof Jankowski wspólnik spółki cywilnej",Trakt Lubelski 195,52.20203455,21.13393399748727
ELŻBIETA LESZKO SAFETY CREATOR,Czołowa 38K,52.33482625,20.99185034601942
Po Dietę Nelly Grabiec,PODKOWY 3A,52.15908995,21.21556705
ŁUKASZ BYSTRZYŃSKI,WIĄZANA 8G,52.2009408,21.14493567470106
Ewa Krzyżanowska Quo Vadis HR Consulting & Development,Zapłocie 1A,52.1272474,21.101997750000002
Tomasz Dariusz Chorążykiewicz AGTOM,Rzymska 8,52.222943099999995,21.064619032699785
BOGUSŁAW TATUŃ NAPRAWA AGD,KONOPACKA 21,52.260126549999995,21.037808449295348
TADEUSZ KUFLIŃSKI NIERUCHOMOŚCI,Biedronki 35A,52.17214825,21.088145350257683
"SKŁADOWSKI SZYMON ,,Usługi Remontowo - Budowlane Szymon Składowski""",KÓRNICKA 27A,52.12217495,20.9940078650463
AFI MARCIN CICHOCKI,SPRAWNA 16D,52.34102765,20.941095733071514
AS Fizjo Aleksander Stypułkowski,pl. Plac Konfederacji 62,52.28008755,20.94686085664742
DORADZTWO MACIEJ PARCHIMOWICZ,ŚW. ANTONIEGO 5,52.21933935,21.221773712503115
Beata Kornacka,SĘCZKOWA 18B,52.20931804999999,21.11401764675029
MedEstetic KAROLINA WĄSOWSKA,JEZIOROWA 30ZC,52.1949055,21.1301085
"GRZEGORZ WOJCIECHOWSKI ""PPHU MURAL""",Szeligowska 30,52.2274636,20.88869716457143
"ANNA KAŹMIERAK Kwiaciarnia ""Miłosna""",TRAKT BRZESKI 56A,52.22289155,21.232024647698534
STACJA SPOKÓJ MARZENA DENKIEWICZ,sęczkowa 16M,52.208940850000005,21.112471092979877
WOJCIECH HARLAK OKBUD,PIANISTÓW 20,52.205693100000005,20.905386992118768
"""IKSAN"" IRENEUSZ KŁOS USŁUGI SANITARNO-GAZOWE",ul. Białobrzeska 22,52.2129594,20.9733797
Kacper Gazda MILO SOLUTIONS,Morszyńska 77,52.18218645,21.06356047242422
"ROMIP, PATRYK ROMATOWSKI",Wilgi 36,52.185284100000004,21.199331516971466
Atria.design Izabela Pietrzak-Antonowicz,PRZYCZÓŁKOWA 152G,52.13640315,21.104105015347468
GABRIELA CIURAKOWSKA Usługi menagerskie G.C,LEGIONOWA 20,52.21876585,20.905469412585468
"""Przetwórstwo Owoców i Warzyw Ewa Bochenek, Waldemar Bochenek s.c.""",Zabłudowska 4,52.190759650000004,21.147483601400367
"KANCELARIA PRAWNICZA ""IJ"" IWONA JADACH",Otrębuska 17,52.249155099999996,20.8771021793563
TREBOR FIRMA BUDOWLANA EWA DOROTA BUCHOLC,Żywiecka 14,52.18524425,20.9058277
Adam Zuchniak,SIKORSKA 26,52.219421600000004,21.148172721861755
BARBARA ŻUK,STERNICZA 123,52.2203796,20.903906414445757
FLO Ewelina Chrapa,ZAKAMAREK 50,52.13553255,21.111958227908325
Departament Słodkości Kaja Zielińska,INOWROCŁAWSKA 10,52.1774453,21.063721573571428
AGNIESZKA DYBOWSKA,RECHNIEWSKIEGO 3,52.225967600000004,21.103134010615513
Grzegorz Pyzel,Podkowy 91J,52.1683131,21.23577042386878
AUTO PARTNER AGNIESZKA KOWALSKA,Hoserów 13B,52.147493850000004,21.128494845546527
"Tomasz Krogulec ""USŁUGI BIUROWE""",Resorowa 20,52.171811250000005,21.068356331266216
ANIMUS Centrum Psychologiczne Karol Krzycki,HOŻA 86/410,52.224829799999995,21.006383472953218
ADWOKAT DOMINIKA WOJTYSIAK KANCELARIA ADWOKACKA,SERWITUTY 26,52.1861388,20.928891771907217
VR Anna Makowska,POPRAWNA 112M,52.21947145,21.113528479166668
KAROL SIENKIEWICZ K-SYSTEM. PL,Lidzbarska 23,52.3526977,20.988654321480013
"Andrzej Lisowski Andre Renard ANDRZEJ LISOWSKI "" w upadłości""",Chmielna 15,52.2325869,21.0163028
FHR Tomasz Świerczewski,Spychowska 63,52.2511686,20.870684702483302
BRS JAKUB MACIEJ HOLC,Piechoty Łanowej 25,52.1728899,21.084802673038517
Ewa Kowalska TRUST,Rogatkowa 39A,52.204455800000005,21.16190192091826
Bartosz Poraniewski,MROCZNA 9/11/13/107,52.2380838,20.934462135773266
Agnieszka Wesołowska AGULINA,Korkowa 135/137,52.23910065,21.150585403215562
USŁUGI MOTORYZACYJNE ANDRZEJ BUDZIAK,REYMONTA 23/282,52.281651350000004,20.93824607839139
eR X SERWIS Roland Kolasiński,Wólczyńska 69a/133,52.28135385,20.919933290900488
TADEUSZ WŁODARCZYK,BRYGADZISTÓW 19A,52.223666550000004,20.91197674495413
GRIT PR Anna Dziedzic,13/3,52.2319581,21.0067249
PRALNIA CHEMICZNO WODNA EWA NESTEROWICZ,Borzymowska 17,52.276033600000005,21.047846648311513
"Małgorzata GRADOWSKA-KRÓLAK ""M.G.K.""",Nowy Świat 4,52.230300299999996,21.02263910086207
DOROTA LATOS PRACOWNIA LADOR,Fantazyjna 5,52.27486565,21.064255052895284
Andrzejewska-Laskowska Joanna,al. Aleja Jana Pawła II 75,52.25302935,20.9830821196513
"Artur Gąsiorowski ""ART - BAK""",Grochowska 309/317/119,52.245917250000005,21.06409626998807
Parsley Methods Tomasz Główka,Trakt Lubelski 320,52.215977699999996,21.133422546547138
TRANSPORT CIĘŻAROWY I HANDEL KRZYSZTOF ZAMOJSKI,Klimontowska 72,52.217602549999995,21.149430812158055
GABINET PSYCHOTERAPII AGNIESZKA SZCZEPAŃSKA ,TADEUSZA KRĘPOWIECKIEGO 7A/211,52.2370384,20.93580249608999
KATARZYNA CHOCHOWSKA,Kobiałka 32c,52.35752075,21.04144691599854
CorpFin Service Tomasz Zapaśnik,MORAWSKA 1,52.1914909,21.13690680679829
ATMOSFERA RUCHU PAWEŁ DE POURBAIX,KSIĘCIA JANUSZA 41/43/112,52.24355305,20.939845816436115
ADRIANNA BIEDRZYŃSKA A & M,Walczyka 20,52.145758,21.0131172238398
RYSZARD SUWARSKI ROBES,Fasolowa 43B,52.20035135,20.90461789443993
ARTMAX ARTEM ELERT,FAMILIJNA 3A,52.30710785,20.982522262798696
AGNIESZKA KRAWCZYK,Ogórkowa 67G,52.162047599999994,21.159438286850815
Tadeusz Sroczyński,HUSARII 9,52.170958,21.08509533167387
TM Adam Krasuski,Celulozy 136A,52.17112,21.174400667897764
Tomasz Pątek,ZWOLEŃSKA 16C,52.196458750000005,21.138191298430208
Alina Swoboda vel Swobodzińska,Mydlarska 122,52.21377805,21.14341743761118
WHAT ADAM DESIGN ADAM WODZYŃSKI ,TOMASZA NOCZNICKIEGO 29a/236,52.28478285,20.925362422585145
LESZEK TARAŚ LESTA,CIEPLARNIANA 39,52.24987695,20.870016770853077
BDB Jan Tytz,Okrętowa 3,52.21850175,20.901546595028925
JANUSZ PLISZKA Invest,Wełniana 47P,52.13168625,21.048474090091744
AGNIESZKA ODRZYGOSKA-SZNITOWSKA AGNIESZKA ODRZYGOSKA- SZNITOWSKA-SATAUDIO -SYSTEMY AUDIOWIZUALNE - Nazwa skrócona: SATAUDIO,Pomorska 29,52.331024150000005,20.963696956239893
Kancelaria Radcy Prawnego EDYTA WEROŃSKA,Pełczyńskiego 22b/40,52.24291295,20.90615064188444
"MARTA STAROSIELEC ""FANABERIA""",Karpacka 25,52.2344834,21.15308817919508
JOLANTA MARTYNA SPECJALISTYCZNA PRAKTYKA LEKARSKA,Mehoffera 164P,52.35411135,20.99294761984649
Paweł Kuśmierski - Gabinet Weterynaryjny,pl. Kasztelański 3,52.231394800000004,20.915919142019543
Jelly Innovations Amelia Droździkowska,Międzynarodowa 52/54A/223,52.2361403,21.066406375353843
"TOMASZ LASKOWSKI ""LASKOWSKI""",Wodyńska 17,52.207856050000004,21.185316483387375
PRACOWNIA WARSZAWSKA ALEKSANDRA KUROWSKA,Włókiennicza 25,52.1565557,21.210170688276555
Małgorzata Monwid-Malczewska,GIEWONT 5,52.147028399999996,21.01648566092812
Waldemar Włodarczak,Dworcowa 2,52.20512905,21.171845785793735
SCHUDY STUDIO RENATA SCHUDY,ZODIAKALNA 17,52.21178635,20.911350584612862
USŁUGI TRANSPORTOWE MARIUSZ GAJOWIAK,EUROPEJSKA 93,52.15562665,21.094349884672972
BŁAŻEJ KOTOŃSKI PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE,Aluzyjna 20,52.3456878,20.943933512527472
JMF Jakub Fila,al. Aleja Zjednoczenia 3/9/217,52.27822865,20.947477894825944
"Krzysztof WOJCIECHOWSKI MECHANIKA I ELEKTORMECHANIKA SPECJALIZACJA FORD  WOJCIECH HANC, KRZYSZTOF WOJCIECHOWSKI S.C.",Tarnogórska 20,52.27937095,21.074625703782743
MARKETPRO Agnieszka Moskal,pl. Inwalidów  10,52.2651008,20.9904915
GASTROKONCEPT BEATA WODZYŃSKA,Rumiana 72,52.17423005,21.076415987015935
ZOJA Teresa Małaszek-Dąbrowska,Cieślewskich 54,52.33386995,21.02414591225549
ELŻBIETA BRODZIK LOKUM - wspólnik spółki cywilnej,Puławska 597,52.1134651,21.019504051336217
Roman PIENIEK,Arkuszowa 115B,52.284374650000004,20.89328039171889
BARNAŚ CONSULTING MAREK BARNAŚ,Zaściankowa 24,52.168704250000005,21.114664340926893
Tomasz Lipowski ESOTERIC HIFI TOMASZ LIPOWSKI,Trakt Lubelski 379C,52.2239511,21.13914340976479
"ZBIGNIEW ADAMCZYK ""SpeedGlass"" S.C. szyby samochodowe",GÓRCZEWSKA 179,52.24006455,20.93004277864478
"FH. ""ADA"" ANDRZEJ PIENIAK",TWÓRCZA 15,52.315746250000004,21.0421920159921
MARTA KOSOWICZ FLOWCRAFT,WIERZBOWA 5,52.2500718,21.18793877676952
"BEATA KOZIŃSKA Firma Usługowo Handlowa ""MALUTKA"" Beata Kozińska",Czapli 49,52.15011375,21.028922603343737
Kancelaria Radcy Prawnego Michał Czubak,BARCICKA 26,52.2810982,20.95329159381773
MATTHEW LUNT MANAGEMENT CONSULTANCY,Wóycickiego 5D,52.31005695,20.9140069514821
Michał Kubicz Consulting,Białobrzeska 32,52.21489965,20.97515649866793
JFK LEGAL KANCELARIA RADCY PRAWNEGO JAROSŁAW RUSAK,Oriona 6,52.284362349999995,20.894489654359667
Jacek Andrzej Dąbrowski Biuro handlowe,Kłodzka 69,52.165445,21.219301386763895
KANCELARIA RADCY PRAWNEGO ANDRZEJ DĘBIEC,Juranda ze Spychowa 44G,52.31711525,21.04356534971582
"""Sprzedaż Art. Spożywczych i Przemysłowych Wątroba Andrzej"" w spadku",Wołoska/Odyńca -,52.1957584,21.0025088
"KANCELARIA RADCY PRAWNEGO, HN LAW & CONSULTING MARTA SKORUPSKA-RUIZ",Palmowa 8A,52.215724300000005,21.14210005549598
PATRYK WOJCIECHOWSKI,MARGERYTKI 35,52.166065,21.215825710186287
Paweł Cylkowski Global Alpha,Dostatnia 40,52.170954699999996,21.110230507023143
Koncept Mariusz Naborczyk,DĘBINKI 10,52.361044050000004,20.952351041555815
"Firma Usługowo-Handlowa ""Inter Logic"" Andrzej Pocheć",Rogatkowa 34,52.2027655,21.163821499774183
Mirosław Wójcik Mycie Środków Transportu,Naddnieprzańska 33W,52.235916950000004,21.13320443872894
"USŁUGI BIUROWE, AGENT UBEZPIECZENIOWY PIOTR MŁYNARCZYK",Bocheńskiego 27,52.254497549999996,21.165697797852417
GRZEGORZ SERWA AWRES,CZEREMCHOWA 20D,52.3417296,20.96186044387685
"Robert Darkowski  ""DIIL""",al. Aleja Wilanowska 281,52.1762045,21.038494827410698
TOMASZ KOBIAŁKA DAREX,Rosy 23,52.142570649999996,21.12983207292627
Auto Park Okęcie Hasan Gürtekin,al. Aleja Krakowska 42a,52.168503349999995,20.936243755272365
IGOR BOJARSKI IB-Max,PIASTA KOŁODZIEJA 24A,52.310624000000004,21.047411912893317
DARIUSZ MAŁOWIECKI BUDAR,Królowej Marysieńki 96B,52.1762467,21.069983252756725
Serwis okien Kamil Chodźko,Mrozowska 34,52.28019905,21.059454858217684
Edyta Niemyska,Puławska 109B/119,52.1933478,21.025424100426523
ADENT Rafał Kleszczewski,al. Aleja Niepodległości 210/1,52.2175623,21.005707
"Wioletta Waglowska ""SILVA""",Cylichowska 70,52.19773095,21.161737549999998
TECH-TRANSFER  WŁODZIMIERZ OLSZEWSKI,Mazowiecka 58,52.224531049999996,21.237366415600402
JERZY MISIEWICZ DEMICO Jerzy Misiewicz,SŁOWIAŃSKA 10C,52.27681375,20.967009385914366
PRAKTYKA LEKARSKA AGNIESZKA WYPYCH,Owoców Leśnych 8A,52.3149326,21.041213276712917
Alessandro Manfredi BBRN Limited,al. Aleje Jerozolimskie 155,52.220907749999995,20.975883241666665
Patricia Kazadi,Orzechowskiego 13,52.1814217,21.199795302105123
G&G Księgowość i Finanse s.c. GRZEGORZ RZADKIEWICZ wspólnik spółki cywilnej,Malachitowa 28,52.221089649999996,21.224909313244865
ROBERT TARNACKI Kancelaria Radcy Prawnego dr Robert Tarnacki,Zapłocie 28C,52.12851825,21.093428824596774
Magdalena Gołąb-Salach,al. Aleja Wilanowska 43D,52.17159625,21.05830488667993
VIDEO STEREO MICHAŁ SABLIŃSKI,Sztygarów 7,52.182145899999995,21.20691345496881
"GRAŻYNA WIŚNIEWSKA Przedsiębiorstwo Handlowo Usługowe ""GAW""",Życzyńska 6B,52.208178950000004,21.18428789861533
EMIL CZARNOWSKI,Pośrednia 15,52.310230649999994,21.037840748663257
"""ŚWIERCZEWSKI"" Marianna Świerczewska",Chełmżyńska 257,52.272275,21.1174563
FMP BARTOSZ MAJEWSKI,pl. Plac Bernardyński 2,52.194978199999994,21.055626057003252
NAJIB AL-SABAHI,Zadumana 2,52.205051,20.945621340354332
PWS PIOTR SKŁADANEK,Polany 56,52.16583405,21.24922272945561
ŁUKASZ BOCHENEK BS,STULETNIA 3,52.34656235,21.022725319219653
MICHAŁ SUCHECKI VS Studio,Ostródzka 252A,52.3422336,21.048217887529553
WALDEMAR PIĄTOSA,ARTEMIDY 6B,52.248460550000004,20.909697764931522
Dorfed Dorota Fedyna,Jagny 6,52.20434285,20.902431036125865
ADAM ZIELIŃSKI,Hanki Ordonówny 19G/135,52.33272995,20.951508261591876
ARRO Arkadiusz Tkacz,Zwoleńska 77,52.202247650000004,21.151944850571503
"GRAŻYNA KRĘCISZ BIURO RACHUNKOWE ""PLUS""",Zdziarska 22A,52.340219399999995,21.039047071791444
Kancelaria Radcy Prawnego Wojciech Bobik,Bacha 34/507,52.172036399999996,21.021563117920877
WM Maciej Wojtaszko,Nowoursynowska 117G,52.144974399999995,21.066611889779587
BARTCEL SERWIS Bartłomiej Łaciak,ESTRADY 70A,52.29634605,20.879667406209244
AXEL ARKADIUSZ ROZMUS,Osuchowska 10,52.3326562,20.95673300150031
BORETTI Elżbieta Boretti-Kowalska,Rzymska 10,52.2230062,21.064245806365065
"""PIOTRUŚ""  MARIUSZ POPIEL-ANTAS WSPÓLNIK SPÓŁKI CYWILNEJ",Michałowicza 78,52.1905336,20.88052933492647
Special Garage Aneta Dąbrowa,Izbicka 172,52.1785889,21.2337873
""" M & M UBEZPIECZENIA "" MARCIN GOŁAWSKI",Roty 51,52.2657734,21.160424159155426
ONE TREND KAROLINA KOWALEWSKA,Białołęcka 365,52.3256735,21.03153207622941
KAROLINA GNAŚ NOME - Karolina Gnaś,KRUSZYŃSKA 20,52.231587399999995,20.918247548705338
MARCIN BERNAT MOTO-CYKLE,Ojcowska 6,52.18105435,21.071325454060815
GRZEGORZ TOMALA TAXI OSOBOWA,Wiązana 10a,52.20114565,21.143592384429205
Wine & Spirits Pająk Sławomir,Warszawa 71,52.160084049999995,20.93727802885765
"KRZYSZTOF SZTANDERA "" PROFIL """,ZDZIARSKA 17,52.34042425,21.037987222735943
"Marek Karczewski ""Autorest"" MAREK KARCZEWSKI",Trakt Brzeski 70,52.22251255,21.23855136844748
KANCELARIA RADCY PRAWNEGO ANDRZEJ SOKOŁOWSKI,Wiśniowy Sad 12,52.3131896,21.02525072282711
START 2 Krzysztof Otrębski,al. Aleja Dzieci Polskich 54,52.2088032,21.201821418029915
Office Management Aleksandra Księżopolska,Radomszczańska 9a,52.2061714,21.1617486566982
ANNA KACZKOWSKA-ŚMIGIERA Anna Kaczkowska-Śmigiera,Pogonowskiego 15,52.2653874,20.987412607208157
AIR Robert Bieliński - Wspólnik spółki cywilnej; Robert Bieliński,Promienna 3,52.27695285,21.068525533220722
"Anna Dobrowolska GRUPA FILMOWA ""REKONTRPLAN"" - ANNA DOBROWOLSKA",Filmowa 44,52.159861199999995,21.21926019555699
"Wiesław Kulig SYLEN S..C. Jan Binda,Wiesław Kulig Usługi Rem-Budowlane,Nadzór Budowlany",Bolecha 53,52.2475919,20.94423729578562
Karina Nożykowska Szkolenia i Wsparcie Sprzedaży,Motylkowa 57a,52.20003105,21.151486298052568
ŁUKASZ SZOCH,al. Prymasa Tysiąclecia 81A/13,52.223408199999994,20.95556841032618
"PPHU ""DORMAX"" DOROTA PAWŁOWSKA",KLUKOWSKA 1,52.2703012,21.0851233933358
"Tadeusz Rymsza PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWE ""MOANA"" S.C.",Skrzyneckiego 35,52.2270877,21.15699043948809
DELIKATESY DOMINIK WOJCIECHOWSKI GRZEGORZ,Zarankiewicza 2,52.182081499999995,20.974277917581823
CLEARWEB - ŁUKASZ SOKOŁOWSKI ,WIELKIEGO DĘBU 19a,52.307863749999996,21.035429972749366
ANNA PĘSKA-FORMELA wspólnik spółki cywilnej,Pilicka 48,52.194775050000004,21.01877895976601
MBS MAGDALENA KONDRATOWICZ,Sycowska 13,52.1794223,20.943232
