name,address,latitude,longitude
DORADZTWO PRAWNE DOROTA BRZOSKO,BORKOWSKA 20E,52.21735395,21.219456547619046
KKN Karol Banaś,LEBIODOWA 27B,52.20779965,21.13992550588
BOGDAN DOLIŃSKI SPED-ELMAT,KOLEJOWA 15/17,52.224834,20.97379962192219
Stefan Kapica,NAD WILANÓWKĄ 1,52.16554385,21.108537573739007
KAROlinia KAROLINA CZAJKA,Bażancia 47A,52.10817675,21.023350379615984
Henryk Maciej Sikorski RESTAURACJA PANORAMIX,Chruściela 8,52.25789455,21.160192707391424
Karol Witkowski,STANISŁAWA STASZICA 19A,52.23897835,21.217011549026942
JAROSŁAW FUDAŁA MANDO,Przekorna 65F,52.12607595,21.101701281707456
Jakob Szucsich,Dostępna 50,52.26003015,20.903024530099977
ADAM PERL GEMiNi 5 Adam Perl,Jeziorowa 67C,52.198677,21.127626418453907
BABEL STUDIO AGNIESZKA DREWNO,Markietanki 15,52.25894085,21.174312441916584
MAŁGORZATA MATERZYŃSKA OWOCE WARZYWA KWIATY,Plac Politechniki 1,52.2216394,21.00737979000361
L.A. CONCEPT Aleksandra Lubicz,al. Niepodległości 67/251,52.18979935,21.015893919732004
NO PROBLEMO PUBLISHING ADAM ROMANOWSKI,Dworkowa 20,52.2195667,21.247114947501665
MICHAŁ STELMASZAK,WÓLCZYŃSKA 303J,52.2978467,20.885295804006773
KALAREPKA MONIKA BURLIŃSKA,ul. Dobra 18/20,52.2376673,21.0293206
"Przedsiębiorstwo Reklamowo-Usługowe ""NAJ"" Paweł Lech",al. Aleja Dzieci Polskich 68C,52.20864845,21.205374794603774
"JAROSŁAW BINIECKI ""DIRECT PRINT""",CONRADA 30,52.2800141,20.9236192
ITCON ADAM KWIATEK,BOROWIECKA 55L,52.184078799999995,21.154180235537368
ANTYKI I RENOWACJA MEBLI JAROSŁAW KOSOWSKI,Aleja Komandosów 29,52.2532013,21.167524428533987
CARSET MACIEJ KOZERSKI,Turkusowa 48,52.2209074,21.22407060302659
SEBASTIAN WYRZYKOWSKI BASMA,ISKRY 2,52.25022145,20.876090982159816
WarsawINK TOMASZ ŁUKASZEWSKI,DZIERZBY 3A,52.1340428,21.023702590555555
Andrzej Kober,Paryska 6,52.22643265,21.059903270119705
GABINET LEKARSKI  ORTOPEDIA-TRAUMATOLOGIA WOJCIECH ZBIEWSKI,Fantazyjna 58,52.2784665,21.06398894629059
"""ANGELINA"" STEFAN SIKORSKI",Turkusowa 22,52.22183355,21.224025640370517
"IZABELA ŁAGOWSKA FIRMA ""BUDOTEX"" - PRZEDSIĘBIORSTWOPRODUKCYJNO-HANDLOWO-USŁUGOWE",AL.KRAKOWSKA 16B,52.16469145,20.93344299117993
Piekarnia KROMKA Joanna Olejniczak,Ananasowa 33/U5,52.2086583,21.0670068
FLYCODE PAWEŁ FLIS,TELEWIZYJNA 2,52.2655517,20.906587117251647
"HAPPY GO LUCKY Justyna Wroniak-Lodkowska, Mateusz Stawecki Spółka Cywilna - Wspólnik Spółki Cywilnej",Wełniana 27H,52.13065585,21.052155254758887
USŁUGI MEDYCZNE Janusz Zdrojowy,Prętowa 6,52.142700250000004,21.144575300079985
Warszawski Instytut Ekonomiczny Wanda Pełka,ul. Nowy Świat 49/312,52.235589,21.0185526
ROBERT J. KOS KORDIAN GROUP POLAND,Andrzeja Krzyckiego 6,52.21845615,20.99031478483068
ORTOMEDA AGATA PIĘTAK,Panny Wodnej 37A,52.1844043,21.184708145422213
MICHAŁ PIOTROWSKI AM Guard,JAGNY 3,52.204162800000006,20.901803464580453
"Tourism, Service, Insurance Aleksander Szostak",Prasowa 26,52.1658501,21.200944892105266
ASTE Krzysztof Staszewski,DROHOBYCKA 4,52.182812049999995,21.22870738297869
USŁUGI LEKARSKIE STEFAN BATOWSKI,Sobierajska 16,52.191042100000004,21.191059196497925
ITBOLT Aleksander Niemoczyński,Stylowa 15,52.22141575,21.14440277476388
A.M. INVEST ARKADIUSZ MICHALSKI,Królewicza Jakuba 83a,52.17614055,21.070940944693803
Piotr Stachowicz Consulting,Brodnicka 25,52.1666491,21.20131338716069
Beata Karczewska - Usługi Fryzjersko-Kosmetyczne,al. Komandosów 22,52.25299315,21.166986597983943
WOJCIECH GODLEWSKI SKLEP OGÓLNOSPOŻYWCZY,ZAMIEJSKA 24,52.275323900000004,21.063107619703395
HENRYK RYTWIŃSKI RE DORADZTWO,OSTRÓDZKA 240C,52.34203095,21.04881867430351
Creative Images Kamil Grzelak,STANISŁAWA LESZCZYŃSKIEGO 17C,52.2033371,20.85853770953357
PIOTR ZAJĄCZKOWSKI,ŚRÓDBOROWSKA 4,52.17967835,21.200928295984454
SKLEP PRZEMYSŁOWY - POPRAWKI KRAWIECKIE GRAŻYNA SĘDKOWSKA,Pancera 17,52.320854749999995,20.942810439218984
Karolina Krawczyk CROSS CULTURE USŁUGI JĘZYKOWE,Lokalna 29,52.168244099999995,21.21029260778679
JUKRA Juha Laine,Zaciszańska 25,52.291257400000006,21.056265478511712
Krzysztof Tworek,Wiktorii kaweckiej 10,52.3309026,20.991294055052393
MAŁGORZATA BIELECKA,TARGOWA/ZĄBKOWSKA .,52.2520337,21.0382126
ZOMA MARTA PIENIĄŻEK,Czołowa 40R,52.33542185,20.99204799426747
SYLWIA LATEK,OLĘDERSKA 10B,52.155187749999996,21.132643891332584
"Artur Legięć HOMECARE-DOMINAT nieruchomości - wynajem, zarządzanie i administrowanie",al. Aleja Krakowska 291A,52.196567200000004,20.961832855002246
ALEKSANDRA CZERNIAWSKA-MROCZEK PSYCHOLOG PSYCHOTERAPEUTA,KĄKOLOWA 20E,52.17543785,21.201942488336538
DARIUSZ FRĄCKIEWICZ DARPOL,KARABELI 3A,52.22888145,20.899799936648005
Soft-AG AGNIESZKA GRODZKA,JESIENNYCH LIŚCI 9/A,52.310560699999996,21.05806033920742
Tomasz Mizera,Zamieniecka 71,52.240484550000005,21.100694251094748
Agata Binienda - wspólnik spółki cywilnej,Rembielińska 7A,52.2857436,21.032134449999994
AMEST Dariusz Chorąży,Prawdziwka 16B,52.103688649999995,21.0875775384026
HAUER - Tomasz Hałasz,Sabały 58,52.1861838,20.956294036894555
PT COMPUTERS PIOTR TRACZYŃSKI,WŁODARZEWSKA 58,52.202438,20.95565108589399
ZBIGNIEW PIWOWAREK MAGNAT POLAND,DZIECI WARSZAWY 48,52.1968038,20.895452893870694
Jerzy Kosiński ELEKTRONICZNE SYSTEMY ALARMOWE,Nadrzeczna 14,52.2138741,21.073456148517437
Indywidualna Praktyka Lekarska Katarzyna Plewka-Barcik,PANORAMY 50,52.189605549999996,21.126245599436828
Iza Żeleźnicka,Wóycickiego 14,52.29928495,20.90304282991752
"""K&K MARIUSZ KUŹMA BEATA JAGODZIŃSKA-KUŹMA spółka cywilna""",Bolesława Krzywoustego 40a,52.2002191,20.8582024368697
PANDA PRODUCTION BARTOSZ BIAŁOBRZESKI,Zgierska 18C,52.23922085,21.090978125893393
"""Eko Pewne Ciepło"" Mieczysław Bajszczak",Kobiałka 57K,52.3629966,21.04835119165154
Let's Roll Michał Goździewski,Armii Krajowej 43,52.250515,21.22736018785608
"SKLEP "" NA ZAWODOWEJ "" DARIUSZ OLSZEWSKI",Zawodowa 2A,52.26352635000001,21.15763676560308
Home Guards Zygmunt Woś,al. Aleja Prymasa Tysiąclecia 48A,52.22434645,20.959228057767618
STORK SERVICE TOMASZ SZUMERT,Paderewskiego 150,52.273074699999995,21.14868745552686
MACON Andrzej Maciejewski,FLAMENCO 13A,52.142270100000005,21.00892861064532
"Ryszard Ratajczyk ""AUTO-WILANÓW""",Biedronki 73,52.1754742,21.083757765044815
Główka Pracuje - Piotr Główka,ul. Ratuszowa 11/431,52.2574866,21.0305293
STEFAN WIETOSZKO TAXI OSOBOWE,LEWICPOLSKA 13,52.2905157,21.07353439134615
JAN IZDEBSKI MAXIM-SERWIS,Kazimierza Pużaka 4,52.1904014,20.890410154068086
Tomasz Szleszyński PIĄTKA,Bakaliowa 4,52.23742445,21.12684942121131
Vitulus Łukasz Goryszewski,pl. Plac Jana Henryka Dąbrowskiego 1,52.2366092,21.0098556
ADAM OSKĘDRA,OGÓRKOWA 63K,52.1613745,21.15981831435017
Paulina Czeredys,DARNIOWA 17B/-,52.216447900000006,21.135644089906407
DCZ KAMIL OLEJNIKOWSKI,WILANOWSKA 50,52.2435459,21.187883626310622
KAMILA POMIANOWSKA,CHOCIMSKA 8/10,52.208713849999995,21.02396165410007
KNUT HOFFMANN,DENAROWA 21,52.202408000000005,20.918597621122103
Instalatorstwo Gazowe Naprawa Urządzeń Gazowych Jerzy Pytlak,CYPRYSOWA 25,52.180114599999996,20.94354143410943
"Robert Przybył PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""KONWAR""",Tytoniowa 22,52.2360415,21.131205590697633
BOGUSŁAW MORZY,WILANOWSKA 16/20a/40,52.22989685,21.037226165159574
""" Zieleziński "" Patryk Zieleziński-Nowak",Józefa Szymańskiego 15A,52.247165100000004,21.13095407454813
"MARIOLA JĘDRASIAK "" JOVIAL S.C. """,JEROZOLIMSKIE 202,52.19351105,20.922391980150003
"NEW SELLING WAY-JACEK CZYNAJTIS, nazwa skrócona: NEW SELLING WAY",Wita Stwosza 18,52.17551615,21.019378792098216
"BIURO RACHUNKOWE JIN IZABELA ZAWADZKA, nazwa skrócona: BIURO RACHUNKOWE JIN",Nowoursynowska 145C/121,52.1523875,21.057805731589177
Doradztwo Artur Zdanowski,Roentgena 43F,52.1431922,21.027112619454748
"""ALTECH"" Piotr Typiński",Hołubcowa 45a,52.135749450000006,20.994139147860665
EuroCorp Joanna Jarocka,Juranda ze Spychowa 43,52.3178515,21.041932713296383
Janusz Stanowski DRUKARNIA CIS,Modrzykowa 8,52.20150825,21.165503435102412
"""BARBARA"" Barbara Rudnicka",Raniuszka 41,52.1316378,21.02001057574627
JANUSZ SARNECKI  TENTEGO,TRUSKOLASKA 1,52.17600565,21.207267518946832
Leonart Szanajca-Kossakowski Kancelaria Adwokacka,Mrówcza 3A,52.184699949999995,21.17499489760834
KROPKA STUDIO WOJCIECH GĘBALA,Paderewskiego 144D/107,52.2730507,21.1515392
Indywidualna Specjalistyczna Praktyka Lekarska Magdalena Derejska,al. Bohaterów Września 22/242,52.21492015,20.961222199884965
ANNA RUDNIK AN-BUD,Bandurskiego 6C,52.19882685,20.896625360334006
TADEUSZ GAJEWSKI ENERGY CONSULT,Przepiórki 59,52.203790350000006,20.89775594648819
"Andrzej Kaniewski AGENCJA DZIENNIKARSKA ""SCRIBO""",Wandy 16/5,52.2313825,21.0576148
KANCELARIA PRAWNA ANDRZEJ KUNICKI,ul. Sienna 86/107,52.2313779,20.9986979
GLEX Jakub Rembiewski,Inspektowa 15,52.1861852,21.033006679050207
Cooperante Karol Kowalczyk,Henryka Łasaka 69H,52.22024105,21.105969509293875
VIKTOR ARDERIKHIN ZAAR,Jesienna 41,52.1978838,20.86149507866493
InBloom Paulina Łubińska,HERY 25b/102,52.25136475,20.908539318000415
WITKA PROJEKT KATARZYNA NĘGA-WITULSKA,PERZOWA 33,52.21746335,21.20174083431842
KOBI Social Media Karolina Wojtasz,MIĘDZYRZECZE 21D,52.362493900000004,21.044238945105693
MAŁGORZATA CIEŚLAK-BELGY ADVISORY SERVICES,kOŁOBRZESKA 17,52.180028899999996,21.06969155277875
"WYDAWNICTWO MUZYCZNE FOLK SPÓŁKA CYWILNA ROBERT DOROSZ, ANDRZEJ KOWALSKI",Narocz 19,52.17151075,21.013000200426138
Sławomir Graliński MSG - CONSULTING,Sobierajska 3A,52.18834785,21.19028069486241
Grzegorz Chrabałowski,Łamana 3C,52.2035753,20.91386034177479
DRF Adam Królik,Okrężna 33,52.18422465,21.071325611505436
"BENEDYKTA ŁAPIŃSKA ""ECHO""",Picassa 2,52.313541799999996,20.95569722009669
AUTO ZAWADZKI RAFAŁ ZAWADZKI,KALAMBUR 33,52.2937261,20.900168021086365
ABC FINANCES USŁUGI KSIĘGOWO-PODATKOWE GRAŻYNA MARCZEWSKA,Dębowa 1D,52.3617411,20.94279929275566
MIROSŁAW KAMIŃSKI,FILOMATÓW 53,52.2391408,21.094563441509965
db Biuro Rachunkowe Dorota Garlińska; db Organizacja Imprez Rozrywkowych Dorota Garlińska,Raszyńska 15,52.2185593,20.9892451
HT Dominic Buczkowski-Wojtaszek,al. Aleja Dzieci Polskich 56a,52.20796285,21.202684209766854
Lidia Kostecka TELIDA Zakład Usługowo-Produkcyjny,Roty 71,52.2669869,21.164101002666417
Disign Karol Andrzejewski,OSTRÓDZKA 130,52.31955755,21.05012244345192
Interstage Michał Pietrzyk,Kingi 6,52.291626949999994,21.062208474176778
MAŁGORZATA LECHNA-PIOTROWSKA KANCELARIA PRAWNA,MENDELEJEWA 21,52.2571818,20.89118431321101
ANDRZEJ KISTELSKI ANDY - Andrzej Kistelski,ul. Nowiniarska 8/40,52.2506371,21.0049814
Anna Atłas EFFINGO,Chorzelska 16,52.159386299999994,21.218710609474265
G-Trans Grażyna Wrzosek,Łyszkiewicza 2a,52.2542134,21.165666935094343
Hanna Zajęcka Trade,GAWOTA 20G,52.138291100000004,21.006679573623444
Spire Clinic laser&beauty Magdalena Domel,Siedmiogrodzka 1/u13,52.2318663,20.9773171
Krzysztof Karasiński Auto Karaś,Płońska 13a,52.28314895,21.076360668305583
JADWIGA MOGILNICKA PLEOFASHION,BORZĘCIŃSKA 11,52.2486892,20.87886933729522
IT RESEARCH DARIUSZ MALACKI,Kadetów 23,52.2136852,21.112945959182127
Tomasz Nowak AUTO-SERWIS ELEKTROMECHANIKA POJAZDOWA,Błękitna 89A,52.22579365,21.143079389682228
ANNA WIERZCHOWSKA wspólnik spółki cywilnej FORUM sc,ul. Chłodna 22,52.2375526,20.9895612
BARBARA KUCHARCZYK,Fantazyjna 36,52.27706325,21.06381337712356
"IZABELA KORABIEWSKA Centrum Edukacji Kosmetologicznej I.Korabiewska, E. Pieciuk spółka cywilna, Izabela Korabiewska- wspólnik spółki cywilnej",Okopowa 55A,52.24836835,20.97676482744548
BIURO PODATKARNIA MAŁGORZATA GRYDZIUSZKO,Klubowa 24,52.1257574,21.013223625451865
MC PROJECT KRZYSZTOF CHOJNACKI,POMIECHOWSKA 28A,52.2110584,21.15509584282526
CLOUD MINDED MACIEJ KROGULEC,ZASADOWA 53A,52.17423745,21.177404102045806
PAWEŁ KORNACKI KOR-TEC,Koryncka 36b,52.218731250000005,21.146555989035086
"EWA WANKE Gabinet Kosmetyczny ""MIMI""",Abrahama 4A,52.2273491,21.085970821092765
"WebSafeWay
Agnieszka Parobczy",Aluzyjna 33E/108,52.3483897,20.9404353139424
Dariusz Nowikowski,Lebiodowa 27F,52.20878105,21.139455400444664
USŁUGI HYDRAULICZNE MAREK KRECZMAŃSKI,Godebskiego 27,52.18819645,21.065999057864865
KRYSTYNA JANISZEWSKA TRENT VALLEY,DUNIKOWSKIEGO 35,52.1520867,21.024750510886108
Studio PROA Michał Wyrzykowski,Mirtowa 24,52.20774285,21.152500589362127
Jakub Wątły  Kancelaria Doradców Medialnych Xtra FM - wspólnik spółki cywilnej,Korkowa 39,52.23645865,21.13507466048244
Krzysztof Wachnik,Prasowa 38A,52.16603925,21.202506825240867
Loretta Stechliczek Lorcia,Tołstoja 1,52.284638900000004,20.931546285622797
Kancelaria Adwokacka Adwokat Andrzej Pałys,Jeziorowa 48/5,52.1955887,21.127667195492734
Krzysztof Jaguścik Ciekawaherbata.pl,al. Aleja Bzów 15,52.1845186,20.88718023330466
Barbara Boda-Leśniak,ZASOBNA 58,52.183409999999995,21.18788487740634
KAROL SZYDLIK,ESTRADY 59A,52.3006133,20.880937849574465
PAWEŁ ANUSIEWICZ,LIDZBARSKA 34,52.355629050000005,20.98750565104566
TKZ Bartosz Laskowski,Potułkały 14,52.1197825,21.096341810460277
Paweł GLIWA PJG Entertainment Paweł Gliwa,Michaliny 14,52.30690305,20.91985069253826
"ARTUR STAŃCZYK 1.ESKOM Artur Stańczyk, Anna Stańczyk s.c. 2.""ESKOM"" Artur Stańczyk",TAPICERSKA 16A,52.18645155,20.96115171851317
ProSmoker Jarosław Szulc,Korkowa 167/204,52.241983700000006,21.16233099554224
Janusz Nowakowski - NOWATOR,Klaudyny 30D,52.28388675,20.972003992292606
"HALINA BUKOWSKA ""EROZJA""",Przyczółkowa 134,52.13209355,21.10156487772166
Lubalife MUHAMMED ARSLAN,Janiszowska 8,52.180567800000006,20.94600162321115
ADWOKAT JAKUB WALAWSKI KANCELARIA ADWOKACKA,JANA KAZIMIERZA 53/240,52.221254200000004,20.9337004097096
AGNIESZKA BUZA ART - FLORA Agnieszka Buza,OŚWIATOWA 1,52.229740250000006,20.919125526012728
PIOTR KIEWEL CC NET,Książkowa 50E,52.3278954,20.948275639149784
FLYBY JULITA SASIM WSPÓLNIK SPÓŁKI CYWILNEJ,Ryżowa 49,52.1854083,20.905232907695677
EWA MINKOWSKA CENTRUM DERMATOLOGICZNE,STANISŁAWA ROSTWOROWSKIEGO 30,52.2626765,20.925132466096663
"Jerzy Mydłowski ""MIX-CAR""",Zwoleńska 92H/2,52.19976195,21.156230644072163
HOOFLAND  -  MARTYNA KOZAKIEWICZ,ANTONIEGO BOHDZIEWICZA 11,52.28038345,20.968834185955785
"SPECJALISTYCZNA PRAKTYKA LEKARSKA Michał Orczykowski, UMBRIA MICHAŁ ORCZYKOWSKI WSPÓLNIK SPÓŁKI CYWILNEJ",Trakt Lubelski 239N,52.20666945000001,21.12989460950923
Katarzyna Wasilewska,Wspólna 49,52.24837655,21.193573022121864
Kinky Needle Monika Ślęczek,Mokotowska 7/7,52.2178154,21.0163137
Marek Bury,Przyczółkowa 124,52.131388400000006,21.102169821721695
Media Soul Ewa Napora,Poprawna 166S,52.224854,21.11558336689238
TWITTER NETWORKS PAWEŁ SAŁKIEWICZ,Wilgi 83A,52.185802249999995,21.21392928524557
STOLART WŁODZIMIERZ ŻYCHLIŃSKI,PODOLSKA 26,52.243767399999996,21.115134866092518
Ecofasada Pro Waldemar Flis,Fletniowa 48b,52.3444801,20.977327567225025
Dziewczyna z kwiatami RENATA KRÓLAK,"al. Aleja gen. Antoniego Chruściela ""Montera"" 9",52.258082099999996,21.15948419135593
TopCannabi Mateusz Smolicki- wspólnik spółki cywilnej,Dwóch Mieczy 52,52.25019235,21.170761001209925
EKO-VITA PIOTR BYŚKINIEWICZ,Podbiałowa 1,52.1645703,21.165979965869745
GROTTE ART BARTŁOMIEJ GROTTE,Miączyńska 17,52.19233045,20.99805652177583
IWONA KACZMAREK WSPÓLNIK SPÓŁKI CYWILNEJ KACZMAREK STUDIO,Drzemlika 1G,52.12121715,21.021663146908814
Sylwester Martko,al. Wyścigowa 8B/106,52.16632385,21.012726598698038
AUTO SERWIS JACEK MIANOWSKI,Chełmżyńska 10G,52.24439215,21.135456808222948
LESZEK SZYPERSKI ZAKŁAD REMONTOWO-BUDOWLANY,Baletowa 23A,52.12316515,21.00820240641434
MAREK LEMAŃCZYK TAKSÓWKA OSOBOWA,Nowodworska 16E,52.32220905,20.94026696138613
"""ARMADA"" WALDEMAR WOJEWÓDZKI",Dziewosłęby 28,52.2591937,21.16757102988349
"""LUDWIK FILIP"" Jerzy Kalinowski",Olbrachta Jana 6,52.23844135,20.94255352872902
"TOMASZ CHOMIAK ""MAXEC S.C.""",Radarowa 36,52.18807495,20.962833682847645
Evolutio Karolina Kulesza,ul. Chocimska 35/101,52.2111156,21.0229189
Praktyka Lekarska Lek. Anita Hamela-Olkowska,Lucerny 8,52.21385995,21.142303996084788
USŁUGI GRAWERSKIE MAGDALENA SZCZEPANIAK,Ruchliwa 20,52.1750719,20.946548332671235
O.K.F. ELIZA POPRAWA,Krośniewicka 2B,52.2807964,21.06261331899891
MIKO LOGISTIC PIOTR STACHURSKI,GEN. WŁADYSŁAWA SIKORSKIEGO 103,52.2517245,21.25049868432453
"""AKONTO"" BIURO RACHUNKOWE s.c. ANTONINA KRUSZEWSKA wspólnik spółki cywilnej",Adampolska 3,52.23856115,21.0567527889757
MICHAŁ ŁOJEK BUSINESS DEVELOPMENT,WŁODARZEWSKA 87B/104,52.2020118,20.948304617029358
Haparts Michał Dziadowiec,Goraszewska 5,52.18879785,21.070137138116156
JD Consulting - Joanna Długosz,FABIAŃSKA 13,52.25141465,20.87449995050592
INGVARR MICHAŁ ŁĘCZYŃSKI,Motylkowa 3N/2,52.19615845,21.14745856635202
Andrzej Waltz Projekty - Konsultacje - Oprogramowanie,Kożuchowska 2A,52.2033158,21.171300928719276
IRENA DYMKOWSKA,Rechniewskiego 2,52.224856149999994,21.103217363079345
AGENT UBEZPIECZENIOWY BEATA PURZYCKA,KRASNOBRODZKA 19A/130,52.30080885,21.04741133873886
"BOGDAN CIOŁKOWSKI Bogdan Ciołkowski wspólnik spółki cywilnej ""CIOŁKOWSCY"" PRACOWNIA BIŻUTERII ARTYSTYCZNEJ I BURSZTYNU",Klimatyczna 31,52.189078699999996,21.17980495022153
"ZDZISŁAW JANUKOWICZ, BONITEX s.c.",Borków 53,52.19145625,21.15223022084897
MAREK GOŁOWCZYŃSKI GRAWMARK,SZCZERA 22D,52.202110399999995,20.910650517130918
KATARZYNA GOŹDZIK-OSTASZEWSKA,Cegielniana 8,52.20839975,20.925156429154878
MARK JURKEVICH - PPHU,Cyrhli 8,52.1490143,21.015853508384005
LAKIERNIA PROSZKOWA s.c. Andrzej Roguski Wiesław Roguski,Estrady 56,52.293012000000004,20.87860852245509
PO PROSTU KAROLINA KIDAWA,TRAKT LUBELSKI 360H,52.22006905,21.137589332588455
MANGALA ANDRZEJ NIEDZIELA,Pachnąca 5,52.1461152,21.06526927278923
"PRZEDSIĘBIORSTWO ZAOPATRZENIA PRZEMYSŁU POLIGRAFICZNEGO ""REPROGRAF JOLANTA KUROWIAK"", PRIMADENT s.c. Iwona Cierplikowska Jolanta Kurowiak Mariusz Pelikan",Wolska 88,52.2321362,20.958524836768873
FOGIEL AUTO SERVICE WOJCIECH FOGIEL,Mlądzka 17,52.239658250000005,21.09800699935715
"Przedsiębiorstwo Handlowo-Usługowe :Leksus"" Karol Kościuk - wspólnik spółki cywilnej",Kazimierzowska 64,52.20640425,21.013712767022984
ELMOKO MICHAŁ ADASZEWSKI AGENCJA KREATYWNA,JAWOROWSKA 6,52.1945068,21.034800106336778
"CEZARY PARNIEWICZ ""TEXMA""",Wągrowiecka 11,52.1819845,21.180877812015186
MIĘDZYNARODOWY TRANSPORT DROGOWY MARIUSZ PAPIS,RADZYMIŃSKA 259,52.28883045,21.07627247505146
"""RABAT"" RENATA FRĄC",Grochowska 121/125,52.24185765,21.10330320349052
"MARCIN WIŚNIEWSKI BLACHMET; Marcin Wiśniewski - wspólnik spółek cywilnych Blachmet, Blachmet Laser, Centrum Laserowe",Liwska 15,52.290503900000004,21.016201052749047
Katarzyna Hendigery-Małczyńska Kancelaria Prawna,ul. Polna 50/115,52.2166868,21.0172273
Grzegorz Łaszek Consulting,AGRARNA 10,52.25093545,21.12536420178452
"INTERNET ART S.C. KARINA OZIMEK-LITWIN, JACEK LITWIN",SIEDMIOGRODZKA 20,52.231707,20.96972604380829
MLODYGRABUS.PL BARTOSZ GRABOWSKI,Wiązana 63B,52.20560265,21.13967911642857
"ALINA LEWANDOWSKA ""ELEGANTKA"" WSPÓLNIK SPÓŁKI CYWILNEJ",Abrahama 7,52.22870475,21.090660470716735
MAGDALENA SUSKIEWICZ,SZAFIROWA 42,52.169082700000004,21.19673736600231
PRZEDSIĘBIORSTWO BUDOWLANO-INSTALACYJNE BIS ARPIS TOMASZ KRZYSZTOF REK,ppłk. Zbigniewa Stanisława Kiedacza 32E,52.1592986,21.056329999112908
Piotr Kołakowski,Huculska 6,52.2013938,21.028332912312063
AUTO-HANDEL GRZEGORZ KOCZDAŃSKI,Modlińska 229,52.3292092,20.965558458019537
WOJCIECH ŚWITA PRZEDSIĘBIORSTWO HANDLOWO USŁUGOWE TWS,Czereśniowa 20A,52.198678400000006,20.927328804292774
FANCY AGENCY ALEKSANDRA FURMANEK-GĄSKA,WŁADYSŁAWA REYMONTA 12,52.2440152,21.228318240173422
"MICHAŁ WACHOWICZ ""WAMIX """,MICHAŁOWICZA 81A,52.191753649999995,20.879950594180755
FLOKI - MACIEJ BEREZOWSKI,"BOHATERÓW Z KOPALNI ""WUJEK"" 15",52.24332425,21.182599395243702
"""PROARTIS MARCIN JANICKI""",DZIECI WARSZAWY 49A,52.1973561,20.892007370143
Maciej Kurzajewski MEDIA ACTION,Dalii 2,52.212062450000005,21.24200844373894
MARCIN PAŚNIK,POWSZECHNA 26A,52.2295924,21.147704653195717
"Katarzyna Welman ""PANTA REI...""",Zwoleńska 64B,52.20017135,21.148802342467533
Tagmata Stanisław Seliga,miłobędzka 20,52.19601265,20.99277406376155
MAREK KUŻEL,Stradomska 46,52.2211442,21.15944938411836
MARIA KULIK KWM SYSTEM,Przekorna 38,52.12307665,21.098919683800837
USŁUGI PSYCHOLOGICZNE MILENA GRACKA-TOMASZEWSKA,Prawnicza 92A,52.1937131,20.881454035714285
EMERMED-GRZEGORZ ERNEST KACZMARSKI,KRYSZTAŁOWA 33A,52.231584,20.90770835659495
MCH Usługi Lotnicze Tomasz Michalski,Kądziołeczki 52A,52.1447946,21.000779950000002
Grzegorz Maksymienko,Zapomniana 3a,52.155257649999996,21.20408891743235
Mariusz Rutkowski P.H. MARBO,Przyjaźni 79,52.2340076,21.156128123860473
Mikołaj Danko MIKOŁAJ DANKO PRAKTYKA LEKARSKA,Protazego 35,52.2862449,21.060170624872775
Marcin Snopkowski SNOPKOWSKI CONSULTING GROUP - MARCIN SNOPKOWSKI,Wichrowa 7J,52.21929345,21.140740578319658
"Gabinet Weterynaryjny ""Nasze zwierzaki"" Jarosław Zajączkowski",Berezyńska 31,52.236904,21.054215551912506
"A) ŻURKON - Stanisław Korniluk, B) ŻURKON Wspólnik Spólki Cywilnej - Stanisław Korniluk",Poprawna 41D,52.21267585,21.112439660953655
